respid,comtype2,smuse_fb,smuse_yt,smuse_x,smuse_ig,smuse_sc,smuse_tt,smuse_rd,smuse_bsk,smuse_th,smuse_ts,relig,educcat,party,hisp,racethn,agecat,birthplace,gender,adults,inc_sdt1,cregion,metro
16234,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4,1,2,2,2,4,4,1,2,2,3,1
4148,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,3,2,1,2,1,1,3,5,1,2
14098,1,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,1,2,2,1,4,1,1,1,5,1,1
14327,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1,1,2,1,3,1,1,4,6,1,2
5054,3,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,2,2,5,3,1
13529,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,2,1,2,4,1
17814,3,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,2,1,1,2,5,3,1
86,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,3,1,1,2,99,2,2
5918,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,1,4,2,1
17692,3,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,2,2,5,3,1
14724,2,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,2,2,1,3,1,2,4,8,3,1
9737,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,12,1,2,2,1,4,1,2,3,5,2,1
17255,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,1,2,2,1,2,1,2,2,8,1,1
17369,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,2,2,4,1,1
1560,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,2,2,4,2,4,2,4,1,4,1
3101,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,2,1,4,4,2,2,5,4,1
2531,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,8,1,3,2,1,4,1,1,1,1,1,1
13699,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,3,4,1,3,1,3,1,3,2,3,1
9577,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,10,3,3,2,1,1,1,1,1,4,2,1
14804,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,2,2,1,4,1,2,1,1,3,1
12568,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,3,2,1,3,1,1,2,8,2,1
7588,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1,3,4,1,3,2,1,2,2,6,1,1
17500,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,2,2,7,2,1
9282,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,1,3,3,1,1,2,5,4,1
13033,3,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,4,2,1,4,1,2,4,1,3,1
5110,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,2,2,1,2,1,2,1,6,3,1
13958,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,1,4,1,1,1,6,2,1
12453,3,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,2,2,1,3,2
478,1,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,10,1,3,2,1,1,1,1,1,7,4,1
15981,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,10,1,3,2,1,2,1,1,2,8,2,1
1103,3,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,3,1,3,1,3,1,1,2,4,1
16896,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,4,1,2,1,1,4,1
17656,3,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,12,2,1,2,1,1,1,2,2,5,2,2
7901,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,2,2,2,3,1,1,2,6,1,1
18287,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2,2,4,4,1,2,99,3,4,1
15397,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,3,2,1,4,1,2,3,2,4,1
7543,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,4,1,2,2,4,3,2
18443,2,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,1,3,2,2,2,2,1,2,1,4,3,1
7524,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,1,8,3,1
14010,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,1,4,1,2,1,1,3,1
9560,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,1,2,1,4,1,2,2,5,3,2
16138,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,2,2,1,3,1,1,3,8,1,1
3927,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,1,2,2,1,4,1,1,2,8,3,1
10628,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,11,1,2,2,1,4,1,2,1,4,1,1
6278,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,1,3,3,1,2,1,2,4,1
8353,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,2,1,3,2,1,2,1,1,3,1
13270,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,1,3,4,4,2,2,2,4,1
12137,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4,1,2,2,1,2,1,1,1,7,3,1
13458,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,2,2,2,3,1,2,1,3,2,1
17650,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,3,1,2,2,7,1,1
11990,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,2,1,3,2
2129,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,3,2,1,4,1,1,1,4,1,1
16824,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,4,1,3,4,1,1,1,5,3,1
2697,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,1,2,8,4,1
5797,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,2,1,1,2,4,2,2
16538,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,99,2,1,4,1,1,2,4,3,1
11854,2,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,10,2,2,1,3,2,1,1,1,4,3,1
5020,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12,1,2,2,1,2,1,2,2,5,2,1
9765,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,2,1,4,3,2
5356,2,2.0,2.0,2.0,2.0,2.0,2.0,99.0,2.0,2.0,2.0,2,1,2,2,1,4,1,2,2,6,4,1
11676,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,3,2,1,4,1,2,1,5,3,1
13007,3,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,4,4,1,2,2,8,3,2
14071,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,12,1,3,2,2,2,4,2,2,6,3,1
9103,1,1.0,1.0,2.0,1.0,99.0,2.0,2.0,2.0,2.0,2.0,12,3,3,2,1,3,1,2,3,4,3,1
1750,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4,1,2,2,1,2,1,2,1,8,3,1
2425,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99,1,2,2,1,4,1,2,2,3,1,1
11846,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,3,1,1,1,4,4,2
7206,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,11,1,3,2,2,2,1,2,3,5,3,1
9339,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,3,2,1,3,1,1,1,3,7,2,1
13000,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,3,1,1,3,2,1,2,3,6,3,1
11896,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,99.0,2.0,2.0,1,1,2,2,1,4,1,2,1,2,3,1
17144,3,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,3,1,3,99,2,2,99,1,3,1
7336,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,1,2,1,3,1,1,2,8,2,2
8652,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99,99,3,1,3,2,1,2,1,2,3,1
5257,1,1.0,1.0,99.0,1.0,99.0,1.0,99.0,99.0,99.0,99.0,1,3,99,1,3,2,4,2,2,1,3,1
7442,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,4,1,3,3,1,2,2,2,4,1
15979,99,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2,1,3,3,1,2,3,5,1,1
3096,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,1,2,1,3,3,1,1,1,3,2
7512,1,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,9,2,4,2,1,2,1,2,1,4,4,1
14291,1,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,4,2,1,3,1,3,1,4,1,1
16101,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,2,2,2,2,1,1,2,8,3,1
7691,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,2,1,2,1,3,1,2,1,4,3,2
2954,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,12,2,4,1,3,1,1,2,3,5,4,1
11262,3,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,1,2,2,3,1,2,99,1,2,1
5401,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,1,3,3,4,2,2,2,4,1
462,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4,2,1,2,1,4,4,2,1,1,4,1
579,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,3,1,3,4,4,2,1,1,1,1
17485,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,1,3,1,3,3,1,1,1,4,3,1
17052,2,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,2,1,2,2,7,3,1
11068,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,3,1,2,2,2,3,1
11938,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,99,2,4,2,1,4,1,1,1,2,2,1
1849,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,4,2,1,3,1,1,2,2,2,2
15379,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,4,2,1,1,1,1,2,3,2,1
1587,3,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,4,2,1,1,1,1,2,4,3,2
11205,2,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,11,3,3,2,1,4,1,2,1,1,1,1
10044,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,12,3,4,2,2,1,1,2,3,1,3,1
7797,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,1,99,1,1
14420,2,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,4,1,2,2,7,2,1
6079,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,4,2,1,2,1,2,1,1,2,1
6007,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1,2,1,3,2,2,2,2,1,1,1
13682,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,11,1,2,2,1,1,1,2,1,6,3,1
14760,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,1,3,1,1,2,8,2,1
8949,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,2,1,1,3,7,3,1
18462,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,3,2,1,4,1,1,2,6,3,1
6742,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,3,3,2,1,4,1,1,2,5,3,2
4421,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,4,2,1,4,1,1,1,2,1,1
4761,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,4,3,1,2,2,3,4,2
11566,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,2,1,2,1,2,2,8,3,1
8755,3,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,99,2,3,2,1,2,1,2,3,1,2,1
9668,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,2,1,1,2,5,3,2
12947,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,2,4,1,2,2,5,3,1
5469,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,2,1,4,4,1,2,3,1,1
3240,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,1,3,4,1,1,5,1,3,1
1123,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,2,2,1,1,1,1,2,1,3,1
11537,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,3,1,1,99,99,2,1
1183,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,1,2,1,2,3,1,3,1
13692,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,9,2,2,2,1,2,1,2,2,6,2,1
16638,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,2,3,2,2
6206,1,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12,2,2,2,2,1,1,2,2,3,1,1
17537,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,3,2,2,2,3,1,2,1,3,3,1
403,2,1.0,99.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,1,2,1,3,1,2,1,1,3,1
11103,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,10,3,3,2,1,2,1,2,2,1,2,1
12397,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,1,3,2,1,4,1,2,1,2,4,1
4680,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,11,1,2,2,1,1,1,2,2,4,2,1
9867,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,3,1,1,2,8,1,1
16630,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,1,4,1,2,1,7,4,1
5650,3,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3,1,1,3,3,4,2,3,4,3,1
13105,2,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12,1,2,2,1,1,1,2,2,4,4,1
15882,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,3,3,1,3,2,4,1,2,4,2,1
5531,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1,3,2,2,2,2,1,2,1,1,3,1
17250,2,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,3,3,1,3,2,4,1,4,6,4,1
9759,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2,2,1,3,1,2,2,3,4,1
16160,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,12,2,4,2,1,1,1,3,2,1,4,1
7870,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,10,2,3,2,1,2,1,2,2,8,2,1
15418,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,2,8,3,1
2667,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,4,2,2,2,1,1,2,6,3,1
14485,3,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12,2,2,2,2,2,1,2,2,1,3,1
2646,2,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,10,1,2,2,1,2,1,1,2,8,3,1
10208,3,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,1,2,1,2,1,2,1,1,3,2
6185,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8,2,4,2,5,2,1,1,1,3,3,1
2383,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,99.0,2.0,2,1,2,2,1,99,4,2,99,99,3,1
6707,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,1,3,5,3,1
17668,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,2,1,4,1,1,2,7,1,1
18057,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,3,1,2,1,2,1,2,2,1,1,1
10402,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99,3,3,2,2,2,1,2,2,2,3,1
9990,2,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,11,3,3,2,4,1,1,1,2,4,3,1
115,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,3,1,2,3,5,3,1
17361,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,3,1,1,3,8,2,2
136,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,4,3,4,2,5,99,1,1
4051,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,1,1,2,5,4,1
6523,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,1,3,4,1,1,2,4,4,1
3687,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,3,2,1,3,1,1,2,7,3,1
4548,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,1,3,2,1,2,1,3,3,1
12083,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,2,3,1,2,2,3,3,1
16400,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,2,1,4,1,1,2,8,3,1
542,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,12,1,4,2,1,2,1,2,2,7,3,1
9861,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,1,2,1,3,1,1,2,8,4,1
17605,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,4,1,1,2,3,2,1
6106,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,3,1,2,1,3,1,1,2,4,3,1
18171,2,1.0,1.0,1.0,1.0,2.0,2.0,99.0,2.0,99.0,2.0,12,3,1,2,1,4,1,1,1,2,4,1
1285,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,1,4,1,1,2,8,1,1
18165,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2,1,1,2,1,4,1,1,1,6,3,1
8664,3,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,10,3,1,2,1,1,1,1,2,2,2,1
14708,1,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,9,1,2,2,1,4,1,1,2,6,4,1
4618,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,4,2,1,3,1,2,2,7,4,1
1117,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,1,1,3,4,4,2,2,2,3,1
1171,1,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2,1,2,1,3,3,1,1,2,6,3,1
2428,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,10,2,1,2,1,2,1,2,1,6,3,1
2285,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,1,4,1,1,2,8,3,1
4278,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,1,3,2,1,4,1,2,1,5,1,1
2647,1,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1,2,1,1,3,3,1,2,4,6,3,1
12233,2,1.0,1.0,2.0,99.0,2.0,2.0,99.0,99.0,2.0,1.0,12,2,1,1,3,4,1,1,2,4,2,1
10774,1,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,4,1,3,2,1,2,1,4,1,1
18179,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,1,3,4,1,2,1,1,1,1
2652,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,4,1,2,3,99,2,1
1225,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,5,3,4,1,2,8,4,1
15827,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,2,1,2,1,2,1,6,2,1
13937,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5,1,2,1,3,2,4,1,1,1,4,1
2241,3,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,9,1,2,2,1,2,1,2,3,8,3,1
17829,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,3,3,2,1,3,1,1,4,6,4,1
6638,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,1,4,1,2,1,1,2,2
12163,1,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,2,2,2,4,1,2,1,6,4,1
9986,3,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,12,3,4,2,1,2,1,2,2,1,2,2
14786,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,3,1,2,2,5,3,1
15455,2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,1,2,3,6,3,1
6995,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,2,1,3,2,1,2,2,6,2,1
10261,3,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,2,1,3,3,1,2,2,2,3,1
11228,3,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,4,1,3,3,4,2,3,2,4,2
2836,2,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,3,3,2,2,1,1,2,3,99,2,1
14416,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,99,2,4,4,1,1,4,1,2,1
6557,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2,1,2,2,1,4,1,2,1,5,3,1
15235,99,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,4,1,1,2,8,3,1
16814,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2,2,1,2,1,2,2,5,1,1
15677,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9,1,2,2,1,4,1,1,1,5,2,2
17569,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,3,2,1,3,1,1,2,4,4,1
965,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,6,3,2,2,2,1,4,2,2,1,4,1
13136,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,3,2,1,4,1,1,1,1,2,1
7361,3,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,1,4,1,1,1,1,3,2
12721,2,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,10,1,3,2,1,1,1,2,2,4,4,1
5268,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,12,3,1,1,3,2,1,1,2,3,1,1
15500,2,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,3,2,1,2,1,2,2,8,3,1
