RESPID,STRATUM,COMTYPE2,SMUSE_FB,SMUSE_YT,SMUSE_X,SMUSE_IG,SMUSE_SC,SMUSE_WA,SMUSE_TT,SMUSE_RD,SMUSE_BSK,SMUSE_TH,SMUSE_TS,RELIG,EDUCCAT,PARTY,HISP,RACECMB,RACETHN,AGECAT,BIRTHPLACE,GENDER,ADULTS,INC_SDT1,CREGION,METRO,BASEWT,WEIGHT
2865,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,3,3,2,1,1,4,1,2,1,1,2,2,0.802200473100524,1.113789113624439
14912,10,3,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,2,1,2,1,6,3,2,0.401100236550262,0.3133397945664599
2938,10,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,1,2,4,2,2,5,4,1,0.802200473100524,1.90413234376148
3417,10,3,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1,2,3,2,1,1,2,1,2,2,4,3,2,1.604400946201048,1.8946936491554196
16528,9,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,3,2,1,1,4,1,2,2,99,3,2,0.4509005960677219,0.2882806446065991
4822,7,1,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,12,2,99,99,1,1,2,99,2,99,99,4,1,0.1774981600916267,0.1383361485894553
12601,10,1,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,3,1,2,2,5,2,2,0.802200473100524,0.341055165484788
11539,10,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,3,2,1,1,4,1,1,2,4,2,1,0.802200473100524,0.3157657098223852
16417,10,3,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2,3,2,3,5,1,4,1,4,5,2,2,1.2033007096507862,4.8639677106135455
15764,9,3,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3,3,1,2,1,1,2,1,2,2,3,4,1,0.4509005960677219,0.8657645268379418
9946,10,1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,3,2,1,1,3,1,2,2,3,2,1,1.604400946201048,0.9313060359762616
11439,10,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,2,2,2,1,1,99,1,2,1,99,3,1,0.401100236550262,0.2195625740677205
17412,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,2,1,1,4,4,3,2,2.4066014193015723,2.618810614724356
17989,4,3,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,99,3,2,2,2,2,2,1,2,99,1,3,2,1.6815511175595308,1.5892547931895562
2187,7,2,,,,,,,,,,,,1,3,2,2,1,1,4,1,2,4,2,4,1,0.5324944802748801,0.8252307647517587
6530,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,3,2,1,1,4,1,1,1,4,2,1,0.401100236550262,0.1672401211338497
7579,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,3,2,1,1,2,1,2,4,3,2,1,1.2033007096507862,2.28279762354676
8106,10,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,1,2,3,5,3,4,2,1,5,4,1,0.401100236550262,0.3029486371088456
2144,10,2,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,12,1,2,2,3,5,2,1,2,1,6,3,1,0.401100236550262,0.3116881964031615
16490,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,4,2,1,1,4,1,1,2,3,2,1,0.802200473100524,0.271414845751306
5704,10,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,2,1,1,4,1,2,2,3,4,1,1.604400946201048,1.13188461766141
1936,6,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,11,3,3,1,1,3,3,4,2,4,2,3,1,1.1746962625712611,1.3251030787582208
14752,9,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,3,2,1,1,4,1,1,3,99,2,1,1.3527017882031658,1.1159096983575647
12150,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,4,1,1,1,1,3,1,0.401100236550262,0.189430528469494
7715,10,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2,2,1,1,4,1,2,2,5,2,1,1.604400946201048,0.7705491507178334
1449,9,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,3,3,2,1,1,3,1,1,1,1,3,1,0.2254502980338609,0.5700964364440626
15224,9,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1,1,2,1,1,4,1,2,2,99,4,1,0.901801192135444,0.472970554024162
11080,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,4,1,2,2,5,3,1,1.604400946201048,0.7630699387453158
3605,2,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,8,1,3,2,3,5,3,4,1,2,8,3,1,0.577363668715013,0.3527869418717892
14893,10,2,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2,1,2,1,1,4,1,2,2,6,3,1,1.604400946201048,0.7646837743634296
4499,7,3,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11,2,4,2,1,1,2,1,1,2,1,4,1,0.3549963201832534,0.4031094681280598
4697,8,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,99,1,1,3,2,4,1,4,4,4,1,1.154893275476807,1.205486366424232
1966,7,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,3,1,1,3,3,1,1,1,1,3,1,0.1774981600916267,0.2423868639651726
1249,9,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,4,1,1,2,3,3,1,0.4509005960677219,0.2097602554403678
12657,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,12,1,2,2,1,1,4,1,2,2,5,3,1,1.604400946201048,1.0507313657730992
1304,10,2,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,10,1,2,2,1,1,4,1,1,2,8,1,1,0.802200473100524,0.2481323277164768
739,10,2,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,2,1,1,1,1,1,2,8,3,1,1.604400946201048,2.4419659835251037
3248,10,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,4,1,1,2,5,4,1,0.802200473100524,0.3790961696144639
3162,10,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,3,2,1,1,4,1,2,2,99,1,1,1.604400946201048,1.1951603833081834
6918,10,2,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,4,1,2,2,2,4,1,1.604400946201048,1.0969620768774988
6384,10,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,10,1,2,2,3,5,1,1,3,3,8,1,1,1.2033007096507862,1.8278418984787024
16867,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,2,2,4,1,1,1,1,3,1,0.577363668715013,0.5869908016921928
8816,10,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1,2,3,2,1,1,1,1,2,4,8,1,1,2.4066014193015723,3.584129592952488
7094,10,2,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,2,3,2,1,1,3,1,1,5,6,4,1,2.4066014193015723,2.103463820251429
7970,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,2,1,2,2,8,2,1,1.604400946201048,1.1168983699345203
9582,10,3,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,1,2,1,1,3,1,1,2,6,3,1,1.604400946201048,2.190711188711161
18098,10,2,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,8,1,2,2,3,5,2,4,2,3,5,2,1,1.2033007096507862,1.5548303616651231
8690,10,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12,2,3,2,2,2,2,1,2,1,1,3,1,0.401100236550262,0.7340858127592427
8999,10,1,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,1,2,1,1,4,1,1,2,4,2,1,1.604400946201048,1.1231724136779226
13623,8,1,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,2,1,1,3,3,1,1,2,1,3,1,0.7699288503178715,2.0370572490754246
16635,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,10,2,2,2,1,1,4,1,2,1,1,2,1,0.802200473100524,0.597282741901828
13089,10,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,2,1,1,2,7,2,2,1.604400946201048,2.186577501687977
8677,10,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,10,2,2,2,1,1,1,1,2,3,1,3,1,1.2033007096507862,1.6805765385038147
10193,10,2,,,,,,,,,,,,1,3,1,2,1,1,4,1,1,2,3,2,2,1.604400946201048,1.0582443616186723
6226,10,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3,2,1,2,1,1,99,1,2,99,99,4,1,0.802200473100524,1.005645530471154
13103,9,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2,2,1,1,4,4,1,2,3,4,2,0.4509005960677219,0.4980942004941324
8971,8,3,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,1,1,3,3,1,2,1,1,4,2,0.1924822125794678,0.1367489172402235
11277,10,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,2,1,1,4,1,2,2,4,4,1,1.604400946201048,1.3001334462942225
11530,7,1,1.0,99.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,3,1,99,3,4,4,1,1,5,3,1,0.1774981600916267,0.2636321944625043
4576,6,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1,2,1,1,3,4,1,1,1,7,4,1,0.391565420857087,0.1180608927408859
8172,10,2,,,,,,,,,,,,1,3,2,2,1,1,4,1,2,3,1,3,1,2.4066014193015723,1.4598350511078475
3520,2,2,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6,1,3,2,1,1,3,4,1,99,8,3,1,1.154727337430026,0.6522304919753192
9845,5,2,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,2,1,99,3,2,4,1,2,5,4,1,0.624820777113219,1.7917265254188972
353,10,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,3,1,2,1,1,1,1,2,3,99,3,1,2.4066014193015723,4.110357108769016
15653,10,2,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,2,1,1,3,1,2,3,6,3,1,1.2033007096507862,0.7638631775902641
11607,7,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,3,4,1,99,3,3,1,2,1,1,3,1,0.1774981600916267,0.2747367018247563
18454,7,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,11,3,2,1,99,3,2,4,1,5,4,4,1,0.5324944802748801,3.0406280015533325
11396,9,3,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,12,3,3,2,1,1,3,1,1,99,2,3,1,1.3527017882031658,1.8510619178590608
1604,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,3,3,2,1,1,2,1,1,3,3,1,2,1.2033007096507862,2.947248566794717
9734,10,2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,11,1,4,2,1,1,3,1,1,3,8,1,1,2.4066014193015723,2.310618245881995
10794,10,1,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,1,2,1,99,3,3,4,2,1,5,2,1,0.802200473100524,0.640833201460753
3434,10,2,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,10,2,2,2,4,4,2,1,2,3,2,4,1,2.4066014193015723,4.001133635140615
9573,10,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,1,1,2,1,1,4,1,2,2,4,4,1,1.604400946201048,1.3001334462942225
17294,2,1,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,2,99,2,2,4,1,2,3,99,3,1,1.732091006145039,1.2653362155131893
4321,9,2,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,2,1,1,2,1,1,2,8,3,1,0.4509005960677219,0.5108280971680009
10313,1,2,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,2,1,2,1,1,3,1,2,3,1,3,1,0.4804928976430369,0.2932607050375941
17761,10,3,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1,1,2,1,1,2,1,2,1,2,4,2,0.401100236550262,0.4744568397561549
10327,10,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,99.0,2.0,1,1,2,2,1,1,3,1,2,1,5,3,1,0.401100236550262,0.2392648871783187
6702,10,3,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,12,2,1,2,1,1,2,1,2,2,5,1,2,1.604400946201048,1.4495174695195374
18090,10,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,12,2,3,2,1,1,3,1,2,4,8,4,1,2.4066014193015723,1.531938345956901
15091,10,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,2,4,4,3,1,2,2,99,3,2,1.604400946201048,1.525167295436613
12484,2,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12,1,2,2,1,1,4,1,1,1,7,3,1,0.2886818343575065,0.1464429731952147
8024,10,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,8,1,3,2,3,5,2,4,1,4,7,1,1,1.2033007096507862,1.3352971682914894
11782,10,2,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,12,2,2,2,1,1,2,1,2,2,2,4,1,0.802200473100524,0.5623409444287963
